Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-AF-2687-10A-01D-1732-01	19	48395344	48509835	51	-0.4594
TCGA-AF-2687-10A-01D-1732-01	19	48511244	63570038	8430	0.0323
TCGA-AF-2687-10A-01D-1732-01	19	63573541	63789666	104	0.363
TCGA-AF-2687-10A-01D-1732-01	20	9305	3914703	2892	0.015
TCGA-AF-2687-10A-01D-1732-01	20	3915976	4019305	84	0.3689
TCGA-AF-2687-10A-01D-1732-01	20	4021275	5679199	1270	0.0195
TCGA-AF-2687-10A-01D-1732-01	20	5680675	5685039	3	-1.7662
TCGA-AF-2687-10A-01D-1732-01	20	5691282	24683666	15033	-0.0014
TCGA-AF-2687-10A-01D-1732-01	20	24683946	24699119	17	0.5311
TCGA-AF-2687-10A-01D-1732-01	20	24706596	26245208	744	0.0081
TCGA-AF-2687-10A-01D-1732-01	20	26253491	28153352	33	-0.5074
TCGA-AF-2687-10A-01D-1732-01	20	28154290	61696532	22080	0.0132
TCGA-AF-2687-10A-01D-1732-01	20	61697197	62342703	271	0.3381
TCGA-AF-2687-10A-01D-1732-01	20	62344703	62426597	36	-0.0431
TCGA-AF-2687-10A-01D-1732-01	21	9758742	43412795	22401	-0.0028
TCGA-AF-2687-10A-01D-1732-01	21	43419871	43713720	185	0.2992
TCGA-AF-2687-10A-01D-1732-01	21	43714325	43791649	53	-0.0142
TCGA-AF-2687-10A-01D-1732-01	21	43792481	43797240	3	1.3427
TCGA-AF-2687-10A-01D-1732-01	21	43798095	45491903	951	0.0287
TCGA-AF-2687-10A-01D-1732-01	21	45492286	45873540	195	0.3713
TCGA-AF-2687-10A-01D-1732-01	21	45874031	46921385	620	0.0806
TCGA-AF-2687-10A-01D-1732-01	22	14432528	22588506	4567	0.1269
TCGA-AF-2687-10A-01D-1732-01	22	22591143	22667949	51	0.4277
TCGA-AF-2687-10A-01D-1732-01	22	22674422	22700430	10	-0.9123
TCGA-AF-2687-10A-01D-1732-01	22	22701070	22716631	5	-3.4394
TCGA-AF-2687-10A-01D-1732-01	22	22717320	24066672	881	0.0176
TCGA-AF-2687-10A-01D-1732-01	22	24066674	24066677	4	1.4345
TCGA-AF-2687-10A-01D-1732-01	22	24066678	24210883	151	0.283
TCGA-AF-2687-10A-01D-1732-01	22	24210897	35027204	8296	0.0085
TCGA-AF-2687-10A-01D-1732-01	22	35030034	35046260	23	0.5032
TCGA-AF-2687-10A-01D-1732-01	22	35046347	36805051	1049	0.0218
TCGA-AF-2687-10A-01D-1732-01	22	36817717	36873300	34	0.3857
TCGA-AF-2687-10A-01D-1732-01	22	36873399	37617856	396	0.0111
TCGA-AF-2687-10A-01D-1732-01	22	37620866	37626850	4	-0.817
TCGA-AF-2687-10A-01D-1732-01	22	37629060	39775377	1059	0.014
TCGA-AF-2687-10A-01D-1732-01	22	39783425	39792902	6	0.832
TCGA-AF-2687-10A-01D-1732-01	22	39794487	40626649	573	-0.0059
TCGA-AF-2687-10A-01D-1732-01	22	40627100	40701500	37	0.3234
TCGA-AF-2687-10A-01D-1732-01	22	40705250	41052976	186	-0.0393
TCGA-AF-2687-10A-01D-1732-01	22	41054009	41057077	3	0.9126
TCGA-AF-2687-10A-01D-1732-01	22	41057367	49581321	6221	0.0566
TCGA-AF-2687-10A-01D-1732-01	23	108477	8269133	4336	0.0323
TCGA-AF-2687-10A-01D-1732-01	23	8270005	8273934	8	-1.5056
TCGA-AF-2687-10A-01D-1732-01	23	8274539	10278432	1549	0.0421
TCGA-AF-2687-10A-01D-1732-01	23	10278759	10292581	11	0.8463
TCGA-AF-2687-10A-01D-1732-01	23	10293536	28763125	11677	0.0055
TCGA-AF-2687-10A-01D-1732-01	23	28765474	28765667	2	-4.2811
TCGA-AF-2687-10A-01D-1732-01	23	28766439	84877190	26599	-0.0017
TCGA-AF-2687-10A-01D-1732-01	23	84877221	84886008	3	-3.7216
TCGA-AF-2687-10A-01D-1732-01	23	84888216	86695249	1239	-0.0284
TCGA-AF-2687-10A-01D-1732-01	23	86695262	86698456	3	-4.0649
TCGA-AF-2687-10A-01D-1732-01	23	86698632	150690850	36664	-0.0054
TCGA-AF-2687-10A-01D-1732-01	23	150690922	150691998	2	-5.108
TCGA-AF-2687-10A-01D-1732-01	23	150692275	154835548	1945	0.0383
TCGA-AF-2687-10A-01D-1732-01	24	2710438	57427647	8588	-0.8746
TCGA-AF-2687-01A-02D-1732-01	1	51598	2059541	379	-0.1534
TCGA-AF-2687-01A-02D-1732-01	1	2061598	2072674	8	-1.7107
TCGA-AF-2687-01A-02D-1732-01	1	2073189	5950320	2418	-0.2453
TCGA-AF-2687-01A-02D-1732-01	1	5952524	5954531	2	-3.421
TCGA-AF-2687-01A-02D-1732-01	1	5956455	25455928	11306	-0.1843
TCGA-AF-2687-01A-02D-1732-01	1	25465715	25519533	27	-1.7038
TCGA-AF-2687-01A-02D-1732-01	1	25519573	30499280	2387	-0.1762
TCGA-AF-2687-01A-02D-1732-01	1	30499314	30517797	19	-0.8152
TCGA-AF-2687-01A-02D-1732-01	1	30520163	50561638	11327	-0.1685
TCGA-AF-2687-01A-02D-1732-01	1	50563514	50564353	3	-2.2906
TCGA-AF-2687-01A-02D-1732-01	1	50566774	105802466	35984	-0.1796
TCGA-AF-2687-01A-02D-1732-01	1	105802883	105825578	25	0.4773
TCGA-AF-2687-01A-02D-1732-01	1	105825593	111161458	3500	-0.1851
TCGA-AF-2687-01A-02D-1732-01	1	111162068	111205018	77	0.1882
TCGA-AF-2687-01A-02D-1732-01	1	111205080	111729917	425	-0.1924
TCGA-AF-2687-01A-02D-1732-01	1	111730660	111734754	5	-1.2973
TCGA-AF-2687-01A-02D-1732-01	1	111737191	120325425	5689	-0.1789
TCGA-AF-2687-01A-02D-1732-01	1	120325478	150821800	2982	0.1586
TCGA-AF-2687-01A-02D-1732-01	1	150822151	150853164	34	0.9958
TCGA-AF-2687-01A-02D-1732-01	1	150853200	150957449	105	0.1527
TCGA-AF-2687-01A-02D-1732-01	1	150959667	150960321	3	-0.9606
TCGA-AF-2687-01A-02D-1732-01	1	150960817	151026302	65	0.1508
TCGA-AF-2687-01A-02D-1732-01	1	151028547	151034883	32	1.0192
TCGA-AF-2687-01A-02D-1732-01	1	151034905	184444861	22576	0.1346
TCGA-AF-2687-01A-02D-1732-01	1	184445168	184507485	47	-0.1541
TCGA-AF-2687-01A-02D-1732-01	1	184508328	184510415	5	0.8563
TCGA-AF-2687-01A-02D-1732-01	1	184514547	186850896	1512	-0.1968
TCGA-AF-2687-01A-02D-1732-01	1	186853712	187003478	91	0.0655
TCGA-AF-2687-01A-02D-1732-01	1	187010523	187535854	320	-0.1667
TCGA-AF-2687-01A-02D-1732-01	1	187537063	187538009	2	-2.1427
TCGA-AF-2687-01A-02D-1732-01	1	187542730	187914780	250	-0.1362
TCGA-AF-2687-01A-02D-1732-01	1	187915106	187915150	2	-2.1993
TCGA-AF-2687-01A-02D-1732-01	1	187918670	197356684	6185	-0.1794
TCGA-AF-2687-01A-02D-1732-01	1	197357762	197357972	3	-1.6919
TCGA-AF-2687-01A-02D-1732-01	1	197359973	202958833	3834	-0.1694
TCGA-AF-2687-01A-02D-1732-01	1	202959659	202960703	3	-1.6569
TCGA-AF-2687-01A-02D-1732-01	1	202961309	204843590	1038	-0.1855
TCGA-AF-2687-01A-02D-1732-01	1	204845951	204849930	3	-2.4719
TCGA-AF-2687-01A-02D-1732-01	1	204850090	208137685	2565	-0.1759
TCGA-AF-2687-01A-02D-1732-01	1	208148236	208162296	8	0.6302
TCGA-AF-2687-01A-02D-1732-01	1	208165001	208843887	515	-0.1652
TCGA-AF-2687-01A-02D-1732-01	1	208844956	208847170	3	-1.8508
TCGA-AF-2687-01A-02D-1732-01	1	208849548	219004414	7007	-0.1813
TCGA-AF-2687-01A-02D-1732-01	1	219006371	219019933	13	-1.2666
TCGA-AF-2687-01A-02D-1732-01	1	219020400	223728941	3011	-0.1832
TCGA-AF-2687-01A-02D-1732-01	1	223729301	223739916	12	-0.9562
TCGA-AF-2687-01A-02D-1732-01	1	223740139	229992577	3972	-0.1786
TCGA-AF-2687-01A-02D-1732-01	1	229993523	230014942	12	-1.1003
TCGA-AF-2687-01A-02D-1732-01	1	230015269	238201325	6339	-0.1961
TCGA-AF-2687-01A-02D-1732-01	1	238202395	238742738	492	-0.5328
TCGA-AF-2687-01A-02D-1732-01	1	238743133	247191011	5666	-0.2018
TCGA-AF-2687-01A-02D-1732-01	2	2784	18671780	14130	0.1554
TCGA-AF-2687-01A-02D-1732-01	2	18675538	18781135	57	-0.2093
TCGA-AF-2687-01A-02D-1732-01	2	18782352	30481158	7227	0.183
TCGA-AF-2687-01A-02D-1732-01	2	30483380	30484591	2	-1.4687
TCGA-AF-2687-01A-02D-1732-01	2	30485197	32544942	1192	0.176
TCGA-AF-2687-01A-02D-1732-01	2	32547035	32700564	73	0.4893
TCGA-AF-2687-01A-02D-1732-01	2	32702162	35820889	2327	0.173
TCGA-AF-2687-01A-02D-1732-01	2	35821540	35851008	11	1.2118
TCGA-AF-2687-01A-02D-1732-01	2	35853923	46343299	7844	0.1867
TCGA-AF-2687-01A-02D-1732-01	2	46343636	46345776	3	-1.6216
TCGA-AF-2687-01A-02D-1732-01	2	46346186	50775436	3056	0.1562
TCGA-AF-2687-01A-02D-1732-01	2	50777237	50791032	8	-0.6156
TCGA-AF-2687-01A-02D-1732-01	2	50791637	54336057	2559	0.1772
TCGA-AF-2687-01A-02D-1732-01	2	54336446	54336468	2	-2.7573
TCGA-AF-2687-01A-02D-1732-01	2	54339645	54348160	12	0.4216
TCGA-AF-2687-01A-02D-1732-01	2	54348726	54368042	14	-0.4237
TCGA-AF-2687-01A-02D-1732-01	2	54370725	54490024	91	0.2547
TCGA-AF-2687-01A-02D-1732-01	2	54493314	54513484	15	-0.4058
TCGA-AF-2687-01A-02D-1732-01	2	54514299	60448667	4142	0.1642
TCGA-AF-2687-01A-02D-1732-01	2	60452604	60454880	3	-1.2909
TCGA-AF-2687-01A-02D-1732-01	2	60456396	78923681	11422	0.1789
TCGA-AF-2687-01A-02D-1732-01	2	78928609	78943301	8	-0.6987
TCGA-AF-2687-01A-02D-1732-01	2	78943758	78959039	17	0.2161
TCGA-AF-2687-01A-02D-1732-01	2	78960380	78961469	4	-0.9897
TCGA-AF-2687-01A-02D-1732-01	2	78962102	79078334	93	0.2348
TCGA-AF-2687-01A-02D-1732-01	2	79079053	79079645	4	-1.2045
TCGA-AF-2687-01A-02D-1732-01	2	79079831	79201080	122	0.1176
TCGA-AF-2687-01A-02D-1732-01	2	79201253	79202880	3	-1.618
TCGA-AF-2687-01A-02D-1732-01	2	79203566	79441697	177	0.0992
TCGA-AF-2687-01A-02D-1732-01	2	79443282	79443428	3	-1.9707
TCGA-AF-2687-01A-02D-1732-01	2	79444785	79524732	75	0.2515
TCGA-AF-2687-01A-02D-1732-01	2	79525360	79541385	9	-0.6083
TCGA-AF-2687-01A-02D-1732-01	2	79542554	79750183	153	0.1136
TCGA-AF-2687-01A-02D-1732-01	2	79752213	79752238	2	-2.4284
TCGA-AF-2687-01A-02D-1732-01	2	79755144	80431432	592	0.1424
TCGA-AF-2687-01A-02D-1732-01	2	80431502	80433515	4	-1.7173
TCGA-AF-2687-01A-02D-1732-01	2	80435101	88222840	4092	0.1669
TCGA-AF-2687-01A-02D-1732-01	2	88224993	88225595	2	-2.7902
TCGA-AF-2687-01A-02D-1732-01	2	88226930	90992223	717	0.2213
TCGA-AF-2687-01A-02D-1732-01	2	91007880	91017089	4	1.1943
TCGA-AF-2687-01A-02D-1732-01	2	91017673	91151515	21	0.008
TCGA-AF-2687-01A-02D-1732-01	2	91152239	91154458	10	-0.3488
TCGA-AF-2687-01A-02D-1732-01	2	91154475	96445945	642	0.1932
TCGA-AF-2687-01A-02D-1732-01	2	96446528	96466960	8	0.7769
TCGA-AF-2687-01A-02D-1732-01	2	96470178	97121236	263	0.1719
TCGA-AF-2687-01A-02D-1732-01	2	97121313	97383943	72	0.4323
TCGA-AF-2687-01A-02D-1732-01	2	97385003	97520697	15	-0.1654
TCGA-AF-2687-01A-02D-1732-01	2	97523704	97528142	3	-1.7855
TCGA-AF-2687-01A-02D-1732-01	2	97528621	189275332	55499	0.143
TCGA-AF-2687-01A-02D-1732-01	2	189276016	189289662	31	0.531
TCGA-AF-2687-01A-02D-1732-01	2	189289678	195765364	3696	0.1387
TCGA-AF-2687-01A-02D-1732-01	2	195766969	195769341	2	-1.8763
TCGA-AF-2687-01A-02D-1732-01	2	195769506	195830833	27	0.3608
TCGA-AF-2687-01A-02D-1732-01	2	195832686	203011476	4152	0.132
TCGA-AF-2687-01A-02D-1732-01	2	203011514	203017739	15	0.6582
TCGA-AF-2687-01A-02D-1732-01	2	203018056	212867198	6163	0.1186
TCGA-AF-2687-01A-02D-1732-01	2	212870413	212889567	30	0.5061
TCGA-AF-2687-01A-02D-1732-01	2	212894794	212900070	25	-1.0235
TCGA-AF-2687-01A-02D-1732-01	2	212900371	230947901	11803	0.1186
TCGA-AF-2687-01A-02D-1732-01	2	230950443	230950507	2	-1.4596
TCGA-AF-2687-01A-02D-1732-01	2	230950528	230966859	24	0.0992
TCGA-AF-2687-01A-02D-1732-01	2	230973595	230974522	2	2.029
TCGA-AF-2687-01A-02D-1732-01	2	230975887	231359282	211	0.1134
TCGA-AF-2687-01A-02D-1732-01	2	231359735	231667558	176	-0.2071
TCGA-AF-2687-01A-02D-1732-01	2	231667894	234543784	1650	0.1262
TCGA-AF-2687-01A-02D-1732-01	2	234544592	234555130	5	-1.0926
TCGA-AF-2687-01A-02D-1732-01	2	234555358	242583059	5070	0.1054
TCGA-AF-2687-01A-02D-1732-01	2	242584206	242666752	71	-0.4769
TCGA-AF-2687-01A-02D-1732-01	2	242669783	242738129	49	-0.0944
TCGA-AF-2687-01A-02D-1732-01	3	35345	117682	75	-0.0684
TCGA-AF-2687-01A-02D-1732-01	3	118719	155510	36	-0.6263
TCGA-AF-2687-01A-02D-1732-01	3	156610	1147719	816	0.0059
TCGA-AF-2687-01A-02D-1732-01	3	1150275	1150950	4	-1.7456
TCGA-AF-2687-01A-02D-1732-01	3	1157313	1955025	816	-0.0974
TCGA-AF-2687-01A-02D-1732-01	3	1956307	1963235	7	-1.1395
TCGA-AF-2687-01A-02D-1732-01	3	1963471	4081834	1939	-0.0683
TCGA-AF-2687-01A-02D-1732-01	3	4082619	4083928	4	-2.2193
TCGA-AF-2687-01A-02D-1732-01	3	4085325	5095506	849	-0.0024
TCGA-AF-2687-01A-02D-1732-01	3	5097629	5111564	21	-0.7768
TCGA-AF-2687-01A-02D-1732-01	3	5113199	5409964	196	-0.0155
TCGA-AF-2687-01A-02D-1732-01	3	5411077	5411289	2	-3.1403
TCGA-AF-2687-01A-02D-1732-01	3	5415124	5642706	187	0.0055
TCGA-AF-2687-01A-02D-1732-01	3	5648640	5649716	3	-2.5048
TCGA-AF-2687-01A-02D-1732-01	3	5655461	24406825	13283	-0.0247
TCGA-AF-2687-01A-02D-1732-01	3	24407426	24407825	2	-2.5515
TCGA-AF-2687-01A-02D-1732-01	3	24421434	25985505	1416	-0.0409
TCGA-AF-2687-01A-02D-1732-01	3	25986009	25994098	5	-1.1938
TCGA-AF-2687-01A-02D-1732-01	3	25994783	27028134	714	-0.0198
TCGA-AF-2687-01A-02D-1732-01	3	27029252	27044816	8	-0.9523
TCGA-AF-2687-01A-02D-1732-01	3	27045014	38632903	7714	-0.0157
TCGA-AF-2687-01A-02D-1732-01	3	38632949	38634279	2	-2.2287
TCGA-AF-2687-01A-02D-1732-01	3	38635940	60179803	12852	-0.0105
TCGA-AF-2687-01A-02D-1732-01	3	60184662	60185412	3	-1.8285
TCGA-AF-2687-01A-02D-1732-01	3	60185856	60187956	4	0.2616
TCGA-AF-2687-01A-02D-1732-01	3	60188341	60189860	6	-0.7857
TCGA-AF-2687-01A-02D-1732-01	3	60191290	60212661	25	0.1071
TCGA-AF-2687-01A-02D-1732-01	3	60216088	60217388	4	-1.4765
TCGA-AF-2687-01A-02D-1732-01	3	60218587	60634173	440	-0.0766
TCGA-AF-2687-01A-02D-1732-01	3	60634607	60635219	3	-1.7546
TCGA-AF-2687-01A-02D-1732-01	3	60636186	60656424	20	-0.0432
TCGA-AF-2687-01A-02D-1732-01	3	60657004	60666925	16	0.4269
TCGA-AF-2687-01A-02D-1732-01	3	60667332	60667938	5	-0.3688
TCGA-AF-2687-01A-02D-1732-01	3	60669391	60680211	15	0.5177
TCGA-AF-2687-01A-02D-1732-01	3	60680230	60695931	26	-0.1638
TCGA-AF-2687-01A-02D-1732-01	3	60695965	60696818	4	-1.4606
TCGA-AF-2687-01A-02D-1732-01	3	60698950	68814718	6284	-0.0288
TCGA-AF-2687-01A-02D-1732-01	3	68828854	68830054	14	-1.2733
TCGA-AF-2687-01A-02D-1732-01	3	68830103	71988841	2360	-0.0397
TCGA-AF-2687-01A-02D-1732-01	3	71989206	71993764	2	-1.8324
TCGA-AF-2687-01A-02D-1732-01	3	71997498	75489088	2509	-0.041
TCGA-AF-2687-01A-02D-1732-01	3	75498553	75629420	55	-0.612
TCGA-AF-2687-01A-02D-1732-01	3	75631259	76082206	144	-0.0118
TCGA-AF-2687-01A-02D-1732-01	3	76082445	76083823	3	-1.4022
TCGA-AF-2687-01A-02D-1732-01	3	76084898	87915865	6642	-0.0294
TCGA-AF-2687-01A-02D-1732-01	3	87917100	87936967	9	-1.085
TCGA-AF-2687-01A-02D-1732-01	3	87937731	100175628	4069	-0.0302
TCGA-AF-2687-01A-02D-1732-01	3	100181821	100184511	2	-2.2389
TCGA-AF-2687-01A-02D-1732-01	3	100187323	100376200	132	-0.0184
TCGA-AF-2687-01A-02D-1732-01	3	100376319	100399996	10	0.3916
TCGA-AF-2687-01A-02D-1732-01	3	100401824	100427148	16	-0.1304
TCGA-AF-2687-01A-02D-1732-01	3	100427166	100432111	37	0.5304
TCGA-AF-2687-01A-02D-1732-01	3	100433654	106027348	3282	0.0069
TCGA-AF-2687-01A-02D-1732-01	3	106028026	106028481	2	-2.1815
TCGA-AF-2687-01A-02D-1732-01	3	106031527	120202669	8982	-0.0326
TCGA-AF-2687-01A-02D-1732-01	3	120215800	120308573	45	0.9707
TCGA-AF-2687-01A-02D-1732-01	3	120316832	163985986	26738	-0.0205
TCGA-AF-2687-01A-02D-1732-01	3	163986989	164106591	74	0.4636
TCGA-AF-2687-01A-02D-1732-01	3	164108674	164109297	4	-2.3607
TCGA-AF-2687-01A-02D-1732-01	3	164111308	164197211	70	0.1821
TCGA-AF-2687-01A-02D-1732-01	3	164200421	164202256	2	-2.5765
TCGA-AF-2687-01A-02D-1732-01	3	164208853	166542068	1269	-0.038
TCGA-AF-2687-01A-02D-1732-01	3	166542079	166571216	41	0.4203
TCGA-AF-2687-01A-02D-1732-01	3	166576327	170830697	2524	0.002
TCGA-AF-2687-01A-02D-1732-01	3	170831638	170835519	5	-1.7949
TCGA-AF-2687-01A-02D-1732-01	3	170836546	194360596	15260	-0.0178
TCGA-AF-2687-01A-02D-1732-01	3	194360656	194369152	21	-1.1548
TCGA-AF-2687-01A-02D-1732-01	3	194369197	194617079	174	-0.0068
TCGA-AF-2687-01A-02D-1732-01	3	194625988	194627069	10	0.541
TCGA-AF-2687-01A-02D-1732-01	3	194627100	195056625	278	-0.0122
TCGA-AF-2687-01A-02D-1732-01	3	195061655	195062351	3	-1.7562
TCGA-AF-2687-01A-02D-1732-01	3	195063080	196947987	1058	-0.008
TCGA-AF-2687-01A-02D-1732-01	3	196949765	196950537	5	1.3392
TCGA-AF-2687-01A-02D-1732-01	3	196959467	199380515	1173	0.0514
TCGA-AF-2687-01A-02D-1732-01	4	2281	9832514	5786	-0.2235
TCGA-AF-2687-01A-02D-1732-01	4	9832726	9845240	35	-1.4847
TCGA-AF-2687-01A-02D-1732-01	4	9847534	38134221	19597	-0.2049
TCGA-AF-2687-01A-02D-1732-01	4	38136697	38301024	121	-0.6922
TCGA-AF-2687-01A-02D-1732-01	4	38301145	48174475	5998	-0.1999
TCGA-AF-2687-01A-02D-1732-01	4	48177345	52380940	290	0.089
TCGA-AF-2687-01A-02D-1732-01	4	52383872	64376535	7554	-0.2106
TCGA-AF-2687-01A-02D-1732-01	4	64380064	64390349	23	-0.9769
TCGA-AF-2687-01A-02D-1732-01	4	64390412	64390853	5	-3.5337
TCGA-AF-2687-01A-02D-1732-01	4	64399026	65506629	669	-0.2079
TCGA-AF-2687-01A-02D-1732-01	4	65506753	65519680	25	0.2925
TCGA-AF-2687-01A-02D-1732-01	4	65522461	68560171	1963	-0.2251
TCGA-AF-2687-01A-02D-1732-01	4	68571983	68593523	15	0.3486
TCGA-AF-2687-01A-02D-1732-01	4	68593667	68943146	186	-0.1392
TCGA-AF-2687-01A-02D-1732-01	4	68943659	68970737	6	1.1061
TCGA-AF-2687-01A-02D-1732-01	4	68977394	69054598	12	-0.135
TCGA-AF-2687-01A-02D-1732-01	4	69057536	69168574	65	-1.7037
TCGA-AF-2687-01A-02D-1732-01	4	69171930	96615811	16466	-0.1906
TCGA-AF-2687-01A-02D-1732-01	4	96617387	96618629	3	-2.041
TCGA-AF-2687-01A-02D-1732-01	4	96619537	108270404	6784	-0.1975
TCGA-AF-2687-01A-02D-1732-01	4	108270775	108295472	36	0.3861
TCGA-AF-2687-01A-02D-1732-01	4	108295573	112567792	2600	-0.2158
TCGA-AF-2687-01A-02D-1732-01	4	112567811	112607054	38	0.2662
TCGA-AF-2687-01A-02D-1732-01	4	112609918	115393105	1770	-0.1962
TCGA-AF-2687-01A-02D-1732-01	4	115393149	115403678	25	0.6613
TCGA-AF-2687-01A-02D-1732-01	4	115403701	126378282	6551	-0.2014
TCGA-AF-2687-01A-02D-1732-01	4	126378789	126380078	3	-1.6144
TCGA-AF-2687-01A-02D-1732-01	4	126381138	127849726	928	-0.2244
TCGA-AF-2687-01A-02D-1732-01	4	127850538	127851669	2	-2.341
TCGA-AF-2687-01A-02D-1732-01	4	127858607	127910357	44	-0.2249
TCGA-AF-2687-01A-02D-1732-01	4	127913218	127994633	50	0.1159
TCGA-AF-2687-01A-02D-1732-01	4	127995013	129072797	546	-0.2075
TCGA-AF-2687-01A-02D-1732-01	4	129079672	138158506	5006	0.2581
TCGA-AF-2687-01A-02D-1732-01	4	138158629	138168578	21	0.865
TCGA-AF-2687-01A-02D-1732-01	4	138168650	138398895	192	0.3079
TCGA-AF-2687-01A-02D-1732-01	4	138401883	138402686	19	0.7769
TCGA-AF-2687-01A-02D-1732-01	4	138402701	144019466	3735	0.2671
TCGA-AF-2687-01A-02D-1732-01	4	144019553	144020264	8	0.9617
TCGA-AF-2687-01A-02D-1732-01	4	144020407	145705843	985	0.2907
TCGA-AF-2687-01A-02D-1732-01	4	145707405	145711453	2	-1.4632
TCGA-AF-2687-01A-02D-1732-01	4	145716752	169032254	14318	0.1648
TCGA-AF-2687-01A-02D-1732-01	4	169032468	169065564	47	0.4294
TCGA-AF-2687-01A-02D-1732-01	4	169065681	169077798	17	-0.3147
TCGA-AF-2687-01A-02D-1732-01	4	169079074	171852404	1766	0.0725
TCGA-AF-2687-01A-02D-1732-01	4	171855259	171856082	3	-1.8268
TCGA-AF-2687-01A-02D-1732-01	4	171856665	172373357	293	0.0383
TCGA-AF-2687-01A-02D-1732-01	4	172373728	172422935	40	-0.3584
TCGA-AF-2687-01A-02D-1732-01	4	172428626	172605921	151	0.0927
TCGA-AF-2687-01A-02D-1732-01	4	172611459	172614285	10	-0.5843
TCGA-AF-2687-01A-02D-1732-01	4	172614299	173648805	629	0.0875
TCGA-AF-2687-01A-02D-1732-01	4	173649502	173649566	2	-1.5632
TCGA-AF-2687-01A-02D-1732-01	4	173650472	177411011	2169	0.0783
TCGA-AF-2687-01A-02D-1732-01	4	177416727	178824832	928	-0.5905
TCGA-AF-2687-01A-02D-1732-01	4	178833525	178846707	42	-0.1502
TCGA-AF-2687-01A-02D-1732-01	4	178849019	179484579	410	-0.5704
TCGA-AF-2687-01A-02D-1732-01	4	179485510	179725152	178	-1.0166
TCGA-AF-2687-01A-02D-1732-01	4	179725832	179773764	42	-0.5668
TCGA-AF-2687-01A-02D-1732-01	4	179773863	179774004	2	-7.4436
TCGA-AF-2687-01A-02D-1732-01	4	179776406	187316177	5455	-0.5744
TCGA-AF-2687-01A-02D-1732-01	4	187316378	187317040	2	-4.5883
TCGA-AF-2687-01A-02D-1732-01	4	187317311	191261904	2591	-0.5074
TCGA-AF-2687-01A-02D-1732-01	5	68532	738748	306	0.1722
TCGA-AF-2687-01A-02D-1732-01	5	751371	832860	30	1.41
TCGA-AF-2687-01A-02D-1732-01	5	832881	862806	13	0.7123
TCGA-AF-2687-01A-02D-1732-01	5	870850	3144372	1695	0.0924
TCGA-AF-2687-01A-02D-1732-01	5	3144466	3150191	9	-0.8161
TCGA-AF-2687-01A-02D-1732-01	5	3150411	17394165	11234	0.0779
TCGA-AF-2687-01A-02D-1732-01	5	17394647	17398088	4	-1.1966
TCGA-AF-2687-01A-02D-1732-01	5	17400706	20472653	1854	0.1189
TCGA-AF-2687-01A-02D-1732-01	5	20472731	20476076	16	0.6921
TCGA-AF-2687-01A-02D-1732-01	5	20476096	21487034	601	0.1454
TCGA-AF-2687-01A-02D-1732-01	5	21487721	21487755	2	-3.0092
TCGA-AF-2687-01A-02D-1732-01	5	21488195	24595950	1775	0.0758
TCGA-AF-2687-01A-02D-1732-01	5	24595968	24612926	14	0.6048
TCGA-AF-2687-01A-02D-1732-01	5	24613126	24813863	129	0.0865
TCGA-AF-2687-01A-02D-1732-01	5	24814133	24817467	13	0.5763
TCGA-AF-2687-01A-02D-1732-01	5	24817505	26009877	726	0.1236
TCGA-AF-2687-01A-02D-1732-01	5	26010261	26011809	3	-0.7877
TCGA-AF-2687-01A-02D-1732-01	5	26012019	27561664	899	0.1012
TCGA-AF-2687-01A-02D-1732-01	5	27561673	27561777	7	1.089
TCGA-AF-2687-01A-02D-1732-01	5	27563236	28671582	616	0.14
TCGA-AF-2687-01A-02D-1732-01	5	28671632	28742503	49	0.4408
TCGA-AF-2687-01A-02D-1732-01	5	28743314	29113404	235	0.1052
TCGA-AF-2687-01A-02D-1732-01	5	29113539	29119917	14	-0.525
TCGA-AF-2687-01A-02D-1732-01	5	29120698	34575394	3656	0.1214
TCGA-AF-2687-01A-02D-1732-01	5	34575434	34576244	3	-1.8776
TCGA-AF-2687-01A-02D-1732-01	5	34580957	36105866	1095	0.1496
TCGA-AF-2687-01A-02D-1732-01	5	36107254	36107354	3	-1.2883
TCGA-AF-2687-01A-02D-1732-01	5	36107751	40339478	2858	0.1216
TCGA-AF-2687-01A-02D-1732-01	5	40343736	40343856	2	-1.4297
TCGA-AF-2687-01A-02D-1732-01	5	40345756	46097886	2887	0.138
TCGA-AF-2687-01A-02D-1732-01	5	46132644	46135537	7	-0.7903
TCGA-AF-2687-01A-02D-1732-01	5	46137614	46227641	18	0.4102
TCGA-AF-2687-01A-02D-1732-01	5	46231640	46235192	4	1.4561
TCGA-AF-2687-01A-02D-1732-01	5	46245056	46282417	12	0.4418
TCGA-AF-2687-01A-02D-1732-01	5	46287063	46309259	9	-1.7188
TCGA-AF-2687-01A-02D-1732-01	5	46313969	101631680	30668	-0.3174
TCGA-AF-2687-01A-02D-1732-01	5	101634792	112544816	7015	-0.7711
TCGA-AF-2687-01A-02D-1732-01	5	112545334	112545965	2	-4.3358
TCGA-AF-2687-01A-02D-1732-01	5	112546239	112971264	270	-0.8022
TCGA-AF-2687-01A-02D-1732-01	5	112971982	147653926	21955	-0.3187
TCGA-AF-2687-01A-02D-1732-01	5	147657653	147658616	3	-3.0379
