GeneSymbol	Chromosome	Strand	txStarts	txEnds	MappingID	TotalMappingNumber	AbnormalMerge	OverlapWith
SYTL1	CHR1	+	27668482	27680423	1	1	N	
MAP3K6	CHR1	-	27681669	27693337	1	1	N	
FCN3	CHR1	-	27695600	27701315	1	1	N	
CD164L2	CHR1	-	27705595	27709805	1	1	N	
GPR3	CHR1	+	27719151	27722317	1	1	N	
WASF2	CHR1	-	27730733	27816678	1	1	N	
AHDC1	CHR1	-	27860755	27930143	1	1	N	
FGR	CHR1	-	27938800	27961727	1	1	N	
IFI6	CHR1	-	27992571	27998724	1	1	N	
FAM76A	CHR1	+	28052489	28089423	1	1	N	
STX12	CHR1	+	28099693	28150963	1	1	N	
PPP1R8	CHR1	+	28157251	28178183	1	1	N	SCARNA1 CHR1 + 28160911 28161077;
SCARNA1	CHR1	+	28160911	28161077	1	1	N	PPP1R8 CHR1 + 28157251 28178183;
THEMIS2	CHR1	+	28199054	28213193	1	1	N	
RPA2	CHR1	-	28218048	28241236	1	1	N	
SMPDL3B	CHR1	+	28261503	28285663	1	1	N	
XKR8	CHR1	+	28286503	28294604	1	1	N	
EYA3	CHR1	-	28296854	28415148	1	1	N	
PTAFR	CHR1	-	28473676	28520447	1	1	N	
DNAJC8	CHR1	-	28526789	28559542	1	1	N	
ATPIF1	CHR1	+	28562601	28564616	1	1	N	
SESN2	CHR1	+	28585962	28609002	1	1	N	
MED18	CHR1	+	28655512	28662478	1	1	N	
PHACTR4	CHR1	+	28696092	28826881	1	1	N	
RCC1	CHR1	+	28832454	28865708	1	1	N	SNHG3 CHR1 + 28832454 28837404;
SNHG3	CHR1	+	28832454	28837404	1	1	N	RCC1 CHR1 + 28832454 28865708;
TRNAU1AP	CHR1	+	28879528	28905057	1	1	N	
SNHG12	CHR1	-	28905049	28908366	1	1	N	SNORA16A CHR1 - 28907431 28907565;SNORA44 CHR1 - 28906892 28907024;SNORA61 CHR1 - 28906275 28906405;SNORD99 CHR1 - 28905254 28905334;
SNORD99	CHR1	-	28905254	28905334	1	1	N	SNHG12 CHR1 - 28905049 28908366;
SNORA61	CHR1	-	28906275	28906405	1	1	N	SNHG12 CHR1 - 28905049 28908366;
SNORA44	CHR1	-	28906892	28907024	1	1	N	SNHG12 CHR1 - 28905049 28908366;
SNORA16A	CHR1	-	28907431	28907565	1	1	N	SNHG12 CHR1 - 28905049 28908366;
RAB42	CHR1	+	28918711	28921088	1	1	N	
TAF12	CHR1	-	28929608	28969604	1	1	N	
RNU11	CHR1	+	28975111	28975246	1	1	N	
GMEB1	CHR1	+	28995239	29042115	1	1	N	
YTHDF2	CHR1	+	29063132	29096287	1	1	N	
OPRD1	CHR1	+	29138653	29190208	1	1	N	
EPB41	CHR1	+	29213602	29446558	1	1	N	
TMEM200B	CHR1	-	29445936	29450421	1	1	N	
SRSF4	CHR1	-	29474249	29508637	1	1	N	
MECR	CHR1	-	29519384	29557454	1	1	N	
PTPRU	CHR1	+	29563027	29653325	1	1	N	
MATN1	CHR1	-	31184123	31196432	1	1	N	
MATN1-AS1	CHR1	+	31191618	31199593	1	1	N	
LAPTM5	CHR1	-	31205314	31230683	1	1	N	MIR4420 CHR1 - 31212002 31212079;
MIR4420	CHR1	-	31212002	31212079	1	1	N	LAPTM5 CHR1 - 31205314 31230683;
SDC3	CHR1	-	31342312	31381480	1	1	N	
PUM1	CHR1	-	31404352	31538564	1	1	N	SNORD103A CHR1 - 31408535 31422052;SNORD103B CHR1 - 31408535 31422052;SNORD85 CHR1 - 31441009 31441084;
SNORD103A	CHR1	-	31408535	31422052	1	1	Y	PUM1 CHR1 - 31404352 31538564;SNORD103B CHR1 - 31408535 31422052;
SNORD103B	CHR1	-	31408535	31422052	1	1	Y	PUM1 CHR1 - 31404352 31538564;SNORD103A CHR1 - 31408535 31422052;
SNORD85	CHR1	-	31441009	31441084	1	1	N	PUM1 CHR1 - 31404352 31538564;
NKAIN1	CHR1	-	31652591	31712734	1	1	N	
SNRNP40	CHR1	-	31732414	31769644	1	1	N	
ZCCHC17	CHR1	+	31769841	31837780	1	1	N	
FABP3	CHR1	-	31838099	31845923	1	1	N	
SERINC2	CHR1	+	31882411	31907527	1	1	N	
LOC149086	CHR1	+	31971838	31974167	1	1	N	
LOC284551	CHR1	+	31984035	31989846	1	1	N	
TINAGL1	CHR1	+	32042085	32053287	1	1	N	
HCRTR1	CHR1	+	32083300	32092919	1	1	N	
PEF1	CHR1	-	32095462	32110838	1	1	N	
COL16A1	CHR1	-	32117847	32169768	1	1	N	
BAI2	CHR1	-	32192717	32229648	1	1	N	MIR4254 CHR1 - 32224260 32224336;
MIR4254	CHR1	-	32224260	32224336	1	1	N	BAI2 CHR1 - 32192717 32229648;
SPOCD1	CHR1	-	32256024	32281580	1	1	N	
PTP4A2	CHR1	-	32372021	32403988	1	1	N	
KHDRBS1	CHR1	+	32479490	32509472	1	1	N	
TMEM39B	CHR1	+	32538502	32568467	1	1	N	
KPNA6	CHR1	+	32573643	32642168	1	1	N	
TXLNA	CHR1	+	32645344	32663886	1	1	N	
CCDC28B	CHR1	+	32666201	32670991	1	1	N	
IQCC	CHR1	+	32671235	32674288	1	1	N	
DCDC2B	CHR1	+	32674694	32681797	1	1	N	
TMEM234	CHR1	-	32681797	32687926	1	1	N	
EIF3I	CHR1	+	32687970	32697205	1	1	N	
MTMR9LP	CHR1	-	32697260	32707311	1	1	N	
FAM167B	CHR1	+	32712817	32714461	1	1	N	
LCK	CHR1	+	32716839	32751766	1	1	N	
HDAC1	CHR1	+	32757707	32799224	1	1	N	
MARCKSL1	CHR1	-	32799429	32801840	1	1	N	
LOC100128071	CHR1	-	32826870	32827844	1	1	N	
TSSK3	CHR1	+	32827861	32829924	1	1	N	
BSDC1	CHR1	-	32830704	32860062	1	1	N	
ZBTB8B	CHR1	+	32930657	32953459	1	1	N	
ZBTB8A	CHR1	+	33004771	33071542	1	1	N	
ZBTB8OS	CHR1	-	33087306	33116185	1	1	N	
RBBP4	CHR1	+	33116748	33151812	1	1	N	
SYNC	CHR1	-	33145506	33168361	1	1	N	
KIAA1522	CHR1	+	33207511	33240571	1	1	N	
YARS	CHR1	-	33240839	33283633	1	1	N	
S100PBP	CHR1	+	33283042	33324480	1	1	N	
FNDC5	CHR1	-	33327868	33338082	1	1	N	
HPCA	CHR1	+	33352097	33360247	1	1	N	
TMEM54	CHR1	-	33360195	33366953	1	1	N	
RNF19B	CHR1	-	33402049	33430286	1	1	N	
AK2	CHR1	-	33473540	33502512	1	1	N	
ADC	CHR1	+	33546713	33585995	1	1	N	
TRIM62	CHR1	-	33611002	33647671	1	1	N	
ZNF362	CHR1	+	33722173	33766320	1	1	N	
PHC2	CHR1	-	33789223	33841194	1	1	N	MIR3605 CHR1 - 33797993 33798093;
MIR3605	CHR1	-	33797993	33798093	1	1	N	PHC2 CHR1 - 33789223 33841194;
ZSCAN20	CHR1	+	33938231	33961995	1	1	N	
CSMD2	CHR1	-	33979608	34631443	1	1	N	
HMGB4	CHR1	+	34326075	34330392	1	1	N	
LOC402779	CHR1	+	34334556	34351059	1	1	N	
C1orf94	CHR1	+	34632623	34684731	1	1	N	
GJB5	CHR1	+	35220720	35224112	1	1	N	
GJB4	CHR1	+	35225341	35229325	1	1	N	
GJB3	CHR1	+	35246789	35251967	1	1	N	
GJA4	CHR1	+	35258598	35261348	1	1	N	
C1orf212	CHR1	-	35315962	35325417	1	1	N	
DLGAP3	CHR1	-	35331036	35370984	1	1	N	
LOC653160	CHR1	-	35441299	35444307	1	1	N	
ZMYM6NB	CHR1	-	35447126	35450948	1	1	N	
ZMYM6	CHR1	-	35451766	35497569	1	1	N	
ZMYM1	CHR1	+	35544971	35581455	1	1	N	
SFPQ	CHR1	-	35649200	35658743	1	1	N	
ZMYM4	CHR1	+	35734567	35887545	1	1	N	
KIAA0319L	CHR1	-	35899090	36023037	1	1	N	
NCDN	CHR1	+	36023392	36032380	1	1	N	
TFAP2E	CHR1	+	36038970	36060927	1	1	N	
PSMB2	CHR1	-	36065142	36107445	1	1	N	
C1orf216	CHR1	-	36179476	36184790	1	1	N	
CLSPN	CHR1	-	36197712	36235551	1	1	N	
EIF2C4	CHR1	+	36273827	36323490	1	1	N	
EIF2C1	CHR1	+	36348809	36389899	1	1	N	
EIF2C3	CHR1	+	36396682	36522063	1	1	N	
TEKT2	CHR1	+	36549675	36553876	1	1	N	
ADPRHL2	CHR1	+	36554452	36559533	1	1	N	
COL8A2	CHR1	-	36560843	36565850	1	1	N	
TRAPPC3	CHR1	-	36602169	36621654	1	1	N	
MAP7D1	CHR1	+	36621802	36646441	1	1	N	
THRAP3	CHR1	+	36690016	36770957	1	1	N	
SH3D21	CHR1	+	36771993	36786948	1	1	N	
FAM176B	CHR1	-	36787631	36789755	1	1	N	
STK40	CHR1	-	36805224	36851485	1	1	N	
LSM10	CHR1	-	36859030	36863493	1	1	N	
OSCP1	CHR1	-	36883506	36916086	1	1	N	
MRPS15	CHR1	-	36921361	36930040	1	1	N	
CSF3R	CHR1	-	36931643	36948915	1	1	N	
GRIK3	CHR1	-	37261127	37499844	1	1	N	
MIR4255	CHR1	+	37627163	37627235	1	1	N	
LOC728431	CHR1	-	37920479	37940044	1	1	N	
ZC3H12A	CHR1	+	37940118	37949978	1	1	N	
MEAF6	CHR1	-	37955560	37980420	1	1	N	MIR5581 CHR1 - 37966535 37966595;
MIR5581	CHR1	-	37966535	37966595	1	1	N	MEAF6 CHR1 - 37955560 37980420;
SNIP1	CHR1	-	38000049	38019945	1	1	N	
DNALI1	CHR1	+	38022519	38032458	1	1	N	
GNL2	CHR1	-	38032412	38061586	1	1	N	
RSPO1	CHR1	-	38076950	38100595	1	1	N	
C1orf109	CHR1	-	38147241	38156192	1	1	N	
CDCA8	CHR1	+	38158072	38175391	1	1	N	
EPHA10	CHR1	-	38181645	38230824	1	1	N	
MANEAL	CHR1	+	38259773	38267278	1	1	N	
YRDC	CHR1	-	38268613	38273865	1	1	N	
C1orf122	CHR1	+	38273472	38275126	1	1	N	
MTF1	CHR1	-	38275238	38325292	1	1	N	
INPP5B	CHR1	-	38326368	38412729	1	1	N	
SF3A3	CHR1	-	38422651	38455761	1	1	N	
FHL3	CHR1	-	38462441	38471187	1	1	N	
UTP11L	CHR1	+	38478383	38490497	1	1	N	
POU3F1	CHR1	-	38509522	38512450	1	1	N	
MIR3659	CHR1	+	38554902	38555001	1	1	N	
LOC339442	CHR1	-	38674705	38680439	1	1	N	
RRAGC	CHR1	-	39305014	39325340	1	1	N	
GJA9-MYCBP	CHR1	-	39328161	39347298	1	1	N	GJA9 CHR1 - 39339738 39347298;MYCBP CHR1 - 39328161 39339050;
MYCBP	CHR1	-	39328161	39339050	1	1	N	GJA9-MYCBP CHR1 - 39328161 39347298;
GJA9	CHR1	-	39339738	39347298	1	1	N	GJA9-MYCBP CHR1 - 39328161 39347298;
RHBDL2	CHR1	-	39351478	39407456	1	1	N	
AKIRIN1	CHR1	+	39456915	39471737	1	1	N	
NDUFS5	CHR1	+	39491966	39500308	1	1	N	
MACF1	CHR1	+	39547088	39952810	1	1	N	KIAA0754 CHR1 + 39875175 39882154;
KIAA0754	CHR1	+	39875175	39882154	1	1	N	MACF1 CHR1 + 39547088 39952810;
BMP8A	CHR1	+	39957317	39995541	1	1	N	
PPIEL	CHR1	-	39987951	40025370	1	1	N	
PABPC4	CHR1	-	40026484	40042521	1	1	N	SNORA55 CHR1 - 40033045 40033182;
SNORA55	CHR1	-	40033045	40033182	1	1	N	PABPC4 CHR1 - 40026484 40042521;
HEYL	CHR1	-	40089102	40105348	1	1	N	
NT5C1A	CHR1	-	40124792	40137710	1	1	N	
HPCAL4	CHR1	-	40144644	40157089	1	1	N	
PPIE	CHR1	+	40204516	40229586	1	1	N	
BMP8B	CHR1	-	40223902	40254533	1	1	N	OXCT2 CHR1 - 40235196 40237020;
OXCT2	CHR1	-	40235196	40237020	1	1	N	BMP8B CHR1 - 40223902 40254533;
TRIT1	CHR1	-	40306705	40349177	1	1	N	
MYCL1	CHR1	-	40361095	40367687	1	1	N	
MFSD2A	CHR1	+	40420783	40435628	1	1	N	
CAP1	CHR1	+	40506254	40538321	1	1	N	
PPT1	CHR1	-	40538381	40563142	1	1	N	
RLF	CHR1	+	40627040	40706593	1	1	N	
TMCO2	CHR1	+	40713572	40717365	1	1	N	
ZMPSTE24	CHR1	+	40723721	40759856	1	1	N	
COL9A2	CHR1	-	40766162	40782939	1	1	N	
SMAP2	CHR1	+	40839377	40888998	1	1	N	
ZNF643	CHR1	+	40916336	40929390	1	1	N	
ZNF642	CHR1	+	40943301	40962015	1	1	N	
DEM1	CHR1	+	40974432	40982214	1	1	N	
ZNF684	CHR1	+	40997232	41013841	1	1	N	
RIMS3	CHR1	-	41086351	41131324	1	1	N	
LOC100130557	CHR1	-	41154751	41157933	1	1	N	
NFYC	CHR1	+	41157241	41237275	1	1	N	MIR30C1 CHR1 + 41222955 41223044;MIR30E CHR1 + 41220026 41220118;
MIR30E	CHR1	+	41220026	41220118	1	1	N	NFYC CHR1 + 41157241 41237275;
MIR30C1	CHR1	+	41222955	41223044	1	1	N	NFYC CHR1 + 41157241 41237275;
KCNQ4	CHR1	+	41249683	41306124	1	1	N	
CITED4	CHR1	-	41326727	41328018	1	1	N	
CTPS1	CHR1	+	41445006	41478235	1	1	N	
SLFNL1-AS1	CHR1	+	41480261	41509562	1	1	N	
SLFNL1	CHR1	-	41481268	41487427	1	1	N	
SCMH1	CHR1	-	41492870	41707815	1	1	N	
EDN2	CHR1	-	41944445	41950344	1	1	N	
HIVEP3	CHR1	-	41972035	42501596	1	1	N	
GUCA2B	CHR1	+	42619091	42621495	1	1	N	
GUCA2A	CHR1	-	42628361	42630395	1	1	N	
FOXJ3	CHR1	-	42642209	42801548	1	1	N	
RIMKLA	CHR1	+	42846467	42889900	1	1	N	
ZMYND12	CHR1	-	42896000	42921938	1	1	N	
PPCS	CHR1	+	42922172	42926086	1	1	N	
CCDC30	CHR1	+	43000559	43120335	1	1	N	
PPIH	CHR1	+	43124047	43142429	1	1	N	
YBX1	CHR1	+	43148065	43168020	1	1	N	
CLDN19	CHR1	-	43198763	43205925	1	1	N	
LEPRE1	CHR1	-	43212005	43232755	1	1	N	
C1orf50	CHR1	+	43232915	43241413	1	1	N	
LOC100129924	CHR1	+	43253660	43263901	1	1	N	
CCDC23	CHR1	-	43272722	43283059	1	1	N	
ERMAP	CHR1	+	43282775	43310660	1	1	N	
ZNF691	CHR1	+	43312243	43318146	1	1	N	
SLC2A1	CHR1	-	43391045	43424847	1	1	N	
SLC2A1-AS1	CHR1	+	43424719	43449029	1	1	N	
FAM183A	CHR1	+	43613593	43622067	1	1	N	
EBNA1BP2	CHR1	-	43629844	43638241	1	1	N	
WDR65	CHR1	+	43638000	43720029	1	1	N	
TMEM125	CHR1	+	43735664	43739673	1	1	N	
C1orf210	CHR1	-	43747556	43751288	1	1	N	
TIE1	CHR1	+	43766565	43788781	1	1	N	
MPL	CHR1	+	43803474	43820135	1	1	N	
CDC20	CHR1	+	43824625	43828873	1	1	N	
ELOVL1	CHR1	-	43829067	43833745	1	1	N	
MED8	CHR1	-	43849587	43855483	1	1	N	
SZT2	CHR1	+	43855555	43919918	1	1	N	
HYI	CHR1	-	43916673	43919660	1	1	N	
PTPRF	CHR1	+	43996546	44089343	1	1	N	
KDM4A	CHR1	+	44115796	44171189	1	1	N	
KDM4A-AS1	CHR1	-	44165408	44173012	1	1	N	
ST3GAL3	CHR1	+	44173203	44396837	1	1	N	
ARTN	CHR1	+	44398991	44402912	1	1	N	
IPO13	CHR1	+	44412477	44433694	1	1	N	
DPH2	CHR1	+	44435652	44439043	1	1	N	
ATP6V0B	CHR1	+	44440601	44443972	1	1	N	
B4GALT2	CHR1	+	44444873	44456843	1	1	N	
CCDC24	CHR1	+	44457279	44462198	1	1	N	
SLC6A9	CHR1	-	44462154	44497164	1	1	N	
KLF17	CHR1	+	44584521	44600809	1	1	N	
DMAP1	CHR1	+	44679124	44686351	1	1	N	
ERI3	CHR1	-	44686741	44820939	1	1	N	
RNF220	CHR1	+	44870959	45117396	1	1	N	MIR5584 CHR1 + 45011164 45011224;
MIR5584	CHR1	+	45011164	45011224	1	1	N	RNF220 CHR1 + 44870959 45117396;
TMEM53	CHR1	-	45119500	45140099	1	1	N	
C1orf228	CHR1	+	45140393	45191263	1	1	N	
KIF2C	CHR1	+	45205489	45233438	1	1	N	
RPS8	CHR1	+	45241245	45244412	1	1	N	SNORD38A CHR1 + 45243513 45243584;SNORD38B CHR1 + 45244061 45244130;SNORD46 CHR1 + 45242163 45242261;SNORD55 CHR1 + 45241536 45241610;
SNORD55	CHR1	+	45241536	45241610	1	1	N	RPS8 CHR1 + 45241245 45244412;
SNORD46	CHR1	+	45242163	45242261	1	1	N	RPS8 CHR1 + 45241245 45244412;
SNORD38A	CHR1	+	45243513	45243584	1	1	N	RPS8 CHR1 + 45241245 45244412;
SNORD38B	CHR1	+	45244061	45244130	1	1	N	RPS8 CHR1 + 45241245 45244412;
BEST4	CHR1	-	45249256	45253426	1	1	N	
PLK3	CHR1	+	45266035	45271667	1	1	N	
TCTEX1D4	CHR1	-	45271585	45272957	1	1	N	
BTBD19	CHR1	+	45274153	45279801	1	1	N	
PTCH2	CHR1	-	45285515	45308616	1	1	N	
EIF2B3	CHR1	-	45316193	45452394	1	1	N	
HECTD3	CHR1	-	45468219	45477027	1	1	N	
UROD	CHR1	+	45477804	45481341	1	1	N	
ZSWIM5	CHR1	-	45482075	45672250	1	1	N	
LOC400752	CHR1	+	45769581	45771291	1	1	N	
HPDL	CHR1	+	45792544	45794346	1	1	N	
MUTYH	CHR1	-	45794913	45806142	1	1	N	
TOE1	CHR1	+	45805341	45809650	1	1	N	
TESK2	CHR1	-	45809554	45956840	1	1	N	
CCDC163P	CHR1	-	45959597	45965751	1	1	N	
MMACHC	CHR1	+	45965855	45976739	1	1	N	
PRDX1	CHR1	-	45976706	45988562	1	1	N	
AKR1A1	CHR1	+	46016454	46035723	1	1	N	
NASP	CHR1	+	46049659	46084578	1	1	N	
CCDC17	CHR1	-	46085715	46089731	1	1	N	
GPBP1L1	CHR1	-	46092975	46152302	1	1	N	RPS15AP10 CHR1 - 46111451 46112357;
RPS15AP10	CHR1	-	46111451	46112357	1	1	N	GPBP1L1 CHR1 - 46092975 46152302;
TMEM69	CHR1	+	46153846	46160108	1	1	N	
IPP	CHR1	-	46159997	46216485	1	1	N	
MAST2	CHR1	+	46269284	46501796	1	1	N	
PIK3R3	CHR1	-	46505811	46598708	1	1	N	
TSPAN1	CHR1	+	46640748	46651634	1	1	N	
POMGNT1	CHR1	-	46654352	46685977	1	1	N	
LURAP1	CHR1	+	46669005	46686928	1	1	N	
RAD54L	CHR1	+	46713366	46744145	1	1	N	
LRRC41	CHR1	-	46744071	46769038	1	1	N	
UQCRH	CHR1	+	46769379	46782447	1	1	N	
NSUN4	CHR1	+	46805848	46830824	1	1	N	
FAAH	CHR1	+	46859938	46879520	1	1	N	
LOC729041	CHR1	+	46899498	46911374	1	1	N	
DMBX1	CHR1	+	46972667	46979886	1	1	N	
MKNK1-AS1	CHR1	+	47004367	47035927	1	1	N	
KNCN	CHR1	-	47011315	47016887	1	1	N	
MKNK1	CHR1	-	47023078	47069966	1	1	N	
MOB3C	CHR1	-	47073386	47082563	1	1	N	
ATPAF1	CHR1	-	47100710	47134099	1	1	N	
ATPAF1-AS1	CHR1	+	47137496	47139256	1	1	N	
KIAA0494-AS1	CHR1	+	47139707	47157769	1	1	N	
KIAA0494	CHR1	-	47140830	47184736	1	1	N	
CYP4B1	CHR1	+	47264669	47285021	1	1	N	
CYP4Z2P	CHR1	-	47308766	47366147	1	1	N	
CYP4A11	CHR1	-	47394845	47407156	1	1	N	
CYP4X1	CHR1	+	47489239	47516423	1	1	N	
CYP4Z1	CHR1	+	47533159	47583992	1	1	N	
CYP4A22	CHR1	+	47603106	47614526	1	1	N	
PDZK1IP1-AS1	CHR1	+	47644921	47646011	1	1	N	
PDZK1IP1	CHR1	-	47649260	47655771	1	1	N	
TAL1	CHR1	-	47681962	47695443	1	1	N	
STIL	CHR1	-	47715810	47779819	1	1	N	
CMPK1	CHR1	+	47799468	47844511	1	1	N	
FOXE3	CHR1	+	47881743	47883724	1	1	N	
FOXD2-AS1	CHR1	-	47897806	47900313	1	1	N	
FOXD2	CHR1	+	47901688	47906363	1	1	N	
TRABD2B	CHR1	-	48226199	48462562	1	1	N	
SKINTL	CHR1	-	48567386	48648100	1	1	N	
SLC5A9	CHR1	+	48688356	48714316	1	1	N	
SPATA6	CHR1	-	48761043	48937876	1	1	N	
AGBL4	CHR1	-	48998526	50489626	1	1	N	BEND5 CHR1 - 49193539 49242547;
BEND5	CHR1	-	49193539	49242547	1	1	N	AGBL4 CHR1 - 48998526 50489626;
ELAVL4	CHR1	+	50513685	50667540	1	1	N	
DMRTA2	CHR1	-	50883222	50889119	1	1	N	
FAF1	CHR1	-	50906934	51425936	1	1	N	
CDKN2C	CHR1	+	51434366	51440309	1	1	N	
C1orf185	CHR1	+	51567905	51613754	1	1	N	
RNF11	CHR1	+	51701944	51739119	1	1	N	
TTC39A	CHR1	-	51752929	51810785	1	1	N	
EPS15	CHR1	-	51819934	51984995	1	1	N	
OSBPL9	CHR1	+	52082545	52254891	1	1	N	
NRD1	CHR1	-	52254865	52344609	1	1	N	MIR761 CHR1 - 52302015 52302074;
MIR761	CHR1	-	52302015	52302074	1	1	N	NRD1 CHR1 - 52254865 52344609;
RAB3B	CHR1	-	52373627	52456436	1	1	N	
TXNDC12	CHR1	-	52485803	52521843	1	1	N	KTI12 CHR1 - 52497776 52499472;
KTI12	CHR1	-	52497776	52499472	1	1	N	TXNDC12 CHR1 - 52485803 52521843;
BTF3L4	CHR1	+	52521856	52556388	1	1	N	
ZFYVE9	CHR1	+	52608045	52812358	1	1	N	
CC2D1B	CHR1	-	52816264	52831877	1	1	N	
ORC1	CHR1	-	52838500	52870143	1	1	N	
PRPF38A	CHR1	+	52870218	52883992	1	1	N	
ZCCHC11	CHR1	-	52888947	53018762	1	1	N	
GPX7	CHR1	+	53068042	53074723	1	1	N	
FAM159A	CHR1	+	53099065	53122737	1	1	N	
SELRC1	CHR1	-	53152013	53164038	1	1	N	
ZYG11B	CHR1	+	53192130	53293013	1	1	N	
ZYG11A	CHR1	+	53308182	53360247	1	1	N	
ECHDC2	CHR1	-	53361581	53387446	1	1	N	
SCP2	CHR1	+	53392900	53517289	1	1	N	
PODN	CHR1	+	53527723	53551174	1	1	N	
SLC1A7	CHR1	-	53552854	53608289	1	1	N	
CPT2	CHR1	+	53662100	53679869	1	1	N	
C1orf123	CHR1	-	53679771	53686289	1	1	N	
MAGOH	CHR1	-	53692563	53704282	1	1	N	
LOC100507564	CHR1	+	53704281	53708455	1	1	N	
LRP8	CHR1	-	53708040	53793821	1	1	N	
SLC25A3P1	CHR1	-	53904042	53905693	1	1	N	
DMRTB1	CHR1	+	53925071	53933158	1	1	N	
GLIS1	CHR1	-	53971905	54199877	1	1	N	
TMEM48	CHR1	-	54231133	54304225	1	1	N	
YIPF1	CHR1	-	54317391	54355487	1	1	N	
DIO1	CHR1	+	54359860	54376759	1	1	N	
HSPB11	CHR1	-	54387233	54411288	1	1	N	
LRRC42	CHR1	+	54411998	54433841	1	1	N	
LDLRAD1	CHR1	-	54474505	54483803	1	1	N	
TMEM59	CHR1	-	54497348	54519111	1	1	N	
TCEANC2	CHR1	+	54519273	54565416	1	1	N	MIR4781 CHR1 + 54519751 54519827;
MIR4781	CHR1	+	54519751	54519827	1	1	N	TCEANC2 CHR1 + 54519273 54565416;
CDCP2	CHR1	-	54604667	54619443	1	1	N	
CYB5RL	CHR1	-	54638026	54665746	1	1	N	
MRPL37	CHR1	+	54665839	54684056	1	1	N	
SSBP3	CHR1	-	54692194	54872092	1	1	N	
ACOT11	CHR1	+	55013806	55100417	1	1	N	
FAM151A	CHR1	-	55074849	55089200	1	1	N	
HEATR8	CHR1	+	55107426	55175939	1	1	N	HEATR8-TTC4 CHR1 + 55107426 55208328;
HEATR8-TTC4	CHR1	+	55107426	55208328	1	1	N	HEATR8 CHR1 + 55107426 55175939;TTC4 CHR1 + 55181494 55208328;
TTC4	CHR1	+	55181494	55208328	1	1	N	HEATR8-TTC4 CHR1 + 55107426 55208328;
PARS2	CHR1	-	55222570	55230226	1	1	N	
TTC22	CHR1	-	55246751	55266941	1	1	N	
C1orf177	CHR1	+	55271735	55307937	1	1	N	
DHCR24	CHR1	-	55315299	55352921	1	1	N	
TMEM61	CHR1	+	55446464	55457966	1	1	N	
BSND	CHR1	+	55464616	55474465	1	1	N	
PCSK9	CHR1	+	55505148	55530526	1	1	N	
USP24	CHR1	-	55532031	55681039	1	1	N	
LOC100507634	CHR1	+	55681080	55683128	1	1	N	
MIR4422	CHR1	+	55691313	55691396	1	1	N	
PPAP2B	CHR1	-	56960418	57045257	1	1	N	
PRKAA2	CHR1	+	57110989	57181008	1	1	N	
C1orf168	CHR1	-	57184476	57285369	1	1	N	
C8A	CHR1	+	57320442	57383894	1	1	N	
C8B	CHR1	-	57394882	57431688	1	1	N	
DAB1	CHR1	-	57463578	58716211	1	1	N	
OMA1	CHR1	-	58946390	59012446	1	1	N	
TACSTD2	CHR1	-	59041094	59043166	1	1	N	
MYSM1	CHR1	-	59120410	59165747	1	1	N	
JUN	CHR1	-	59246462	59249785	1	1	N	
LOC100131060	CHR1	+	59250822	59365384	1	1	N	
HSD52	CHR1	-	59597607	59612479	1	1	N	
FGGY	CHR1	+	59762624	60228402	1	1	N	
MIR4711	CHR1	-	60198898	60198968	1	1	N	
HOOK1	CHR1	+	60280532	60342050	1	1	N	
CYP2J2	CHR1	-	60358979	60392423	1	1	N	
C1orf87	CHR1	-	60456065	60539442	1	1	N	
NFIA	CHR1	+	61542945	61928460	1	1	N	
TM2D1	CHR1	-	62146718	62191095	1	1	N	
INADL	CHR1	+	62208148	62629591	1	1	N	
L1TD1	CHR1	+	62660473	62678001	1	1	N	
KANK4	CHR1	-	62701836	62785083	1	1	N	
USP1	CHR1	+	62901974	62917475	1	1	N	
DOCK7	CHR1	-	62920396	63153969	1	1	N	
ANGPTL3	CHR1	+	63063186	63071180	1	1	N	
ATG4C	CHR1	+	63249776	63330941	1	1	N	
LINC00466	CHR1	-	63624753	63782901	1	1	N	
FOXD3	CHR1	+	63788729	63790797	1	1	N	
ALG6	CHR1	+	63833260	63904233	1	1	N	
ITGB3BP	CHR1	-	63906440	63988944	1	1	N	
EFCAB7	CHR1	+	63989012	64038364	1	1	N	DLEU2L CHR1 + 64014650 64016307;
DLEU2L	CHR1	+	64014650	64016307	1	1	N	EFCAB7 CHR1 + 63989012 64038364;
PGM1	CHR1	+	64058946	64125916	1	1	N	
ROR1	CHR1	+	64239689	64647179	1	1	N	
UBE2U	CHR1	+	64669489	64710027	1	1	N	
CACHD1	CHR1	+	64936475	65158741	1	1	N	MIR4794 CHR1 + 65045529 65045604;
MIR4794	CHR1	+	65045529	65045604	1	1	N	CACHD1 CHR1 + 64936475 65158741;
RAVER2	CHR1	+	65210777	65298914	1	1	N	
JAK1	CHR1	-	65298905	65432187	1	1	N	
MIR3671	CHR1	-	65523437	65523525	1	1	N	
MIR101-1	CHR1	-	65524116	65524191	1	1	N	
AK4	CHR1	+	65613231	65697828	1	1	N	
DNAJC6	CHR1	+	65730376	65881552	1	1	N	
LEPROT	CHR1	+	65886130	65901690	1	1	N	LEPR CHR1 + 65886334 66103176;
LEPR	CHR1	+	65886334	66103176	1	1	N	LEPROT CHR1 + 65886130 65901690;
PDE4B	CHR1	+	66258192	66840262	1	1	N	
